"year";"month";"day";"decimal";"ssn";"sd";"n";"m"
2004;12;04;2004.925;  42;  2.1;  14;1
2004;12;05;2004.928;  47;  3.6;  12;1
2004;12;06;2004.930;  39;  4.5;  14;1
2004;12;07;2004.933;  15;  1.5;  16;1
2004;12;08;2004.936;  24;  3.5;  17;1
2004;12;09;2004.939;  21;  4.7;  15;1
2004;12;10;2004.941;  24;  5.4;  12;1
2004;12;11;2004.944;  21;  3.6;  10;1
2004;12;12;2004.947;  36;  5.3;   9;1
2004;12;13;2004.949;  26;  2.7;   9;1
2004;12;14;2004.952;  23;  2.9;  15;1
2004;12;15;2004.955;  13;  3.3;  14;1
2004;12;16;2004.958;  16;  2.1;  17;1
2004;12;17;2004.960;  39;  3.5;   7;1
2004;12;18;2004.963;  34;  4.4;  20;1
2004;12;19;2004.966;  19;  3.2;  17;1
2004;12;20;2004.969;  18;  1.2;  22;1
2004;12;21;2004.971;  24;  2.7;  18;1
2004;12;22;2004.974;  42;  4.1;  12;1
2004;12;23;2004.977;  29;  4.8;  14;1
2004;12;24;2004.980;  36;  3.5;  16;1
2004;12;25;2004.982;  19;  1.8;  16;1
2004;12;26;2004.985;  16;  2.5;  15;1
2004;12;27;2004.988;  16;  2.5;  15;1
2004;12;28;2004.990;  27;  4.2;  14;1
2004;12;29;2004.993;  19;  2.2;  14;1
2004;12;30;2004.996;  29;  3.6;  12;1
2004;12;31;2004.999;  36;  2.9;   9;1
2005;01;01;2005.001;  49;  3.2;  12;1
2005;01;02;2005.004;  49;  6.2;  16;1
2005;01;03;2005.007;  37;  3.0;  18;1
2005;01;04;2005.010;  22;  2.4;  15;1
2005;01;05;2005.012;  17;  2.9;  17;1
2005;01;06;2005.015;  18;  2.0;  16;1
2005;01;07;2005.018;  17;  4.9;  15;1
2005;01;08;2005.021;  15;  2.0;  20;1
2005;01;09;2005.023;  22;  2.5;  20;1
2005;01;10;2005.026;  29;  2.9;  22;1
2005;01;11;2005.029;  42;  2.9;  19;1
2005;01;12;2005.032;  61;  4.2;  20;1
2005;01;13;2005.034;  63;  5.2;  22;1
2005;01;14;2005.037;  83;  7.5;  22;1
2005;01;15;2005.040;  91;  8.4;  17;1
2005;01;16;2005.042; 100;  6.5;  18;1
2005;01;17;2005.045;  98; 10.2;  16;1
2005;01;18;2005.048;  94;  7.8;  18;1
2005;01;19;2005.051;  69;  6.8;  17;1
2005;01;20;2005.053;  65;  3.9;  10;1
2005;01;21;2005.056;  69;  3.8;  19;1
2005;01;22;2005.059;  48;  3.5;  22;1
2005;01;23;2005.062;  40;  3.1;  18;1
2005;01;24;2005.064;  43;  2.7;  20;1
2005;01;25;2005.067;  49;  3.0;  18;1
2005;01;26;2005.070;  35;  2.3;  15;1
2005;01;27;2005.073;  31;  2.0;  16;1
2005;01;28;2005.075;  31;  1.7;  14;1
2005;01;29;2005.078;  29;  1.1;  16;1
2005;01;30;2005.081;  34;  1.3;  16;1
2005;01;31;2005.084;  40;  3.6;  12;1
2005;02;01;2005.086;  28;  1.9;  15;1
2005;02;02;2005.089;  25;  1.8;  10;1
2005;02;03;2005.092;  16;  1.8;  19;1
2005;02;04;2005.095;  22;  2.3;  20;1
2005;02;05;2005.097;  24;  2.4;  19;1
2005;02;06;2005.100;  57;  4.7;  24;1
2005;02;07;2005.103;  57;  4.9;  22;1
2005;02;08;2005.105;  52;  3.8;  22;1
2005;02;09;2005.108;  58;  4.1;  26;1
2005;02;10;2005.111;  72;  6.0;  16;1
2005;02;11;2005.114;  78;  6.4;  18;1
2005;02;12;2005.116;  84;  6.5;  13;1
2005;02;13;2005.119;  72;  3.4;  18;1
2005;02;14;2005.122;  72;  4.9;  18;1
2005;02;15;2005.125;  78;  4.0;  18;1
2005;02;16;2005.127;  67;  4.7;  16;1
2005;02;17;2005.130;  64;  5.1;  14;1
2005;02;18;2005.133;  55;  3.9;  17;1
2005;02;19;2005.136;  46;  2.8;  10;1
2005;02;20;2005.138;  40;  4.7;  11;1
2005;02;21;2005.141;  30;  1.7;  20;1
2005;02;22;2005.144;  30;  2.0;  23;1
2005;02;23;2005.147;  24;  3.3;  18;1
2005;02;24;2005.149;  16;  1.0;  13;1
2005;02;25;2005.152;  12;  2.2;  20;1
2005;02;26;2005.155;  18;  4.8;  20;1
2005;02;27;2005.158;  12;  6.3;  18;1
2005;02;28;2005.160;  10;  7.3;  22;1
2005;03;01;2005.163;   0;  2.0;  18;1
2005;03;02;2005.166;  13;  2.5;  18;1
2005;03;03;2005.168;  15;  4.1;  17;1
2005;03;04;2005.171;  13;  2.2;  18;1
2005;03;05;2005.174;  15;  2.8;  18;1
2005;03;06;2005.177;  16;  1.8;  20;1
2005;03;07;2005.179;  29;  4.2;  15;1
2005;03;08;2005.182;  53;  5.4;  18;1
2005;03;09;2005.185;  61;  3.2;  17;1
2005;03;10;2005.188;  66;  4.2;  26;1
2005;03;11;2005.190;  70;  4.0;  15;1
2005;03;12;2005.193;  68;  3.9;  25;1
2005;03;13;2005.196;  68;  4.5;  24;1
2005;03;14;2005.199;  65;  3.4;  24;1
2005;03;15;2005.201;  60;  4.9;  24;1
2005;03;16;2005.204;  45;  3.0;  26;1
2005;03;17;2005.207;  40;  3.2;  15;1
2005;03;18;2005.210;  40;  3.0;  21;1
2005;03;19;2005.212;  42;  4.9;  22;1
2005;03;20;2005.215;  40;  3.1;  19;1
2005;03;21;2005.218;  48;  3.2;  26;1
2005;03;22;2005.221;  45;  2.7;  15;1
2005;03;23;2005.223;  52;  3.2;  22;1
2005;03;24;2005.226;  66;  4.9;  17;1
2005;03;25;2005.229;  55;  3.5;  22;1
2005;03;26;2005.232;  42;  2.2;  21;1
2005;03;27;2005.234;  36;  5.9;  15;1
2005;03;28;2005.237;  16;  2.5;  16;1
2005;03;29;2005.240;  15;  2.1;  17;1
2005;03;30;2005.242;  11;  8.1;  15;1
2005;03;31;2005.245;  24;  4.3;  21;1
2005;04;01;2005.248;  26;  5.0;  22;1
2005;04;02;2005.251;  32;  4.3;  21;1
2005;04;03;2005.253;  45;  3.2;  24;1
2005;04;04;2005.256;  53;  2.5;  19;1
2005;04;05;2005.259;  56;  2.7;  22;1
2005;04;06;2005.262;  46;  2.8;  23;1
2005;04;07;2005.264;  45;  2.2;  23;1
2005;04;08;2005.267;  43;  2.7;  18;1
2005;04;09;2005.270;  43;  2.7;  22;1
2005;04;10;2005.273;  43;  3.9;  17;1
2005;04;11;2005.275;  21;  3.3;  20;1
2005;04;12;2005.278;  34;  3.0;  17;1
2005;04;13;2005.281;  46;  2.5;  17;1
2005;04;14;2005.284;  56;  3.8;  19;1
2005;04;15;2005.286;  57;  3.4;  20;1
2005;04;16;2005.289;  45;  3.1;  16;1
2005;04;17;2005.292;  42;  5.6;  16;1
2005;04;18;2005.295;  42;  3.5;  18;1
2005;04;19;2005.297;  42;  3.8;  17;1
2005;04;20;2005.300;  38;  3.9;  14;1
2005;04;21;2005.303;  26;  1.9;  24;1
2005;04;22;2005.305;  26;  3.4;  24;1
2005;04;23;2005.308;  22;  3.4;  22;1
2005;04;24;2005.311;  14;  9.2;  22;1
2005;04;25;2005.314;  16;  2.3;  11;1
2005;04;26;2005.316;  18;  1.8;  23;1
2005;04;27;2005.319;  27;  3.1;  22;1
2005;04;28;2005.322;  48;  3.0;  23;1
2005;04;29;2005.325;  56;  4.9;  20;1
2005;04;30;2005.327;  54;  4.2;  22;1
2005;05;01;2005.330;  61;  4.3;  22;1
2005;05;02;2005.333;  61;  4.5;  24;1
2005;05;03;2005.336;  68;  6.3;  22;1
2005;05;04;2005.338;  62;  6.4;  16;1
2005;05;05;2005.341;  58;  4.4;  24;1
2005;05;06;2005.344;  65;  8.4;  17;1
2005;05;07;2005.347;  54;  7.7;  19;1
2005;05;08;2005.349;  67;  7.4;  22;1
2005;05;09;2005.352;  91;  7.8;  19;1
2005;05;10;2005.355; 111;  5.7;  21;1
2005;05;11;2005.358; 119; 10.3;  20;1
2005;05;12;2005.360; 116;  7.6;  21;1
2005;05;13;2005.363;  90;  5.3;  16;1
2005;05;14;2005.366;  74;  5.3;  16;1
2005;05;15;2005.368;  56;  2.7;  20;1
2005;05;16;2005.371;  62;  5.1;  21;1
2005;05;17;2005.374;  48;  3.3;  20;1
2005;05;18;2005.377;  38;  4.6;  20;1
2005;05;19;2005.379;  33;  5.6;  22;1
2005;05;20;2005.382;  22;  3.3;  20;1
2005;05;21;2005.385;  19;  4.8;  20;1
2005;05;22;2005.388;  35;  3.8;  21;1
2005;05;23;2005.390;  36;  3.7;  22;1
2005;05;24;2005.393;  36;  3.7;  23;1
2005;05;25;2005.396;  43;  2.8;  25;1
2005;05;26;2005.399;  64;  6.1;  25;1
2005;05;27;2005.401;  64;  5.9;  24;1
2005;05;28;2005.404;  54;  6.5;  24;1
2005;05;29;2005.407;  62;  4.4;  21;1
2005;05;30;2005.410;  67;  6.4;  13;1
2005;05;31;2005.412;  84;  6.6;  21;1
2005;06;01;2005.415;  76;  6.0;  24;1
2005;06;02;2005.418;  58;  4.1;  18;1
2005;06;03;2005.421;  48;  5.0;  22;1
2005;06;04;2005.423;  71;  4.0;  20;1
2005;06;05;2005.426;  89;  5.1;  22;1
2005;06;06;2005.429;  92;  5.8;  23;1
2005;06;07;2005.432; 105;  3.7;  21;1
2005;06;08;2005.434;  98;  5.9;  23;1
2005;06;09;2005.437;  97;  7.1;  23;1
2005;06;10;2005.440; 101;  7.5;  19;1
2005;06;11;2005.442;  79;  7.4;  18;1
2005;06;12;2005.445;  75;  4.3;  23;1
2005;06;13;2005.448;  45;  3.8;  24;1
2005;06;14;2005.451;  48;  4.9;  22;1
2005;06;15;2005.453;  58;  3.7;  21;1
2005;06;16;2005.456;  62;  4.7;  20;1
2005;06;17;2005.459;  69;  5.8;  21;1
2005;06;18;2005.462;  46;  2.3;  23;1
2005;06;19;2005.464;  42;  2.2;  24;1
2005;06;20;2005.467;  45;  2.4;  23;1
2005;06;21;2005.470;  49;  2.4;  26;1
2005;06;22;2005.473;  39;  3.2;  22;1
2005;06;23;2005.475;  16;  3.8;  24;1
2005;06;24;2005.478;  16;  8.3;  24;1
2005;06;25;2005.481;  17;  8.9;  26;1
2005;06;26;2005.484;   0;  2.0;  25;1
2005;06;27;2005.486;  12;  6.4;  22;1
2005;06;28;2005.489;  13;  1.9;  25;1
2005;06;29;2005.492;  40;  7.3;  21;1
2005;06;30;2005.495;  97;  6.9;  26;1
2005;07;01;2005.497; 122;  8.0;  19;1
2005;07;02;2005.500; 148;  8.8;  14;1
2005;07;03;2005.503; 157;  9.3;  22;1
2005;07;04;2005.505; 167; 10.2;  21;1
2005;07;05;2005.508; 160;  9.5;  24;1
2005;07;06;2005.511; 131;  8.4;  17;1
2005;07;07;2005.514; 117;  9.6;  22;1
2005;07;08;2005.516; 100;  5.5;  20;1
2005;07;09;2005.519;  89;  4.9;  16;1
2005;07;10;2005.522;  65;  3.5;  22;1
2005;07;11;2005.525;  64;  5.9;  25;1
2005;07;12;2005.527;  59;  4.4;  19;1
2005;07;13;2005.530;  64;  4.9;  25;1
2005;07;14;2005.533;  47;  4.5;  23;1
2005;07;15;2005.536;  33;  2.8;  23;1
2005;07;16;2005.538;  17;  2.0;  24;1
2005;07;17;2005.541;  12;  9.2;  25;1
2005;07;18;2005.544;   0;  2.0;  26;1
2005;07;19;2005.547;  14; 10.1;  27;1
2005;07;20;2005.549;   0;  2.0;  25;1
2005;07;21;2005.552;   0;  2.0;  24;1
2005;07;22;2005.555;  12;  6.0;  19;1
2005;07;23;2005.558;  25;  3.7;  23;1
2005;07;24;2005.560;  17;  2.4;  22;1
2005;07;25;2005.563;  19;  2.0;  22;1
2005;07;26;2005.566;  23;  1.7;  14;1
2005;07;27;2005.568;  17;  1.6;  22;1
2005;07;28;2005.571;  28;  4.2;  26;1
2005;07;29;2005.574;  53;  4.9;  24;1
2005;07;30;2005.577;  67;  5.1;  23;1
2005;07;31;2005.579; 107;  8.6;  20;1
2005;08;01;2005.582; 105;  6.4;  24;1
2005;08;02;2005.585; 115;  8.4;  27;1
2005;08;03;2005.588;  80;  7.3;  25;1
2005;08;04;2005.590;  66;  5.1;  23;1
2005;08;05;2005.593;  66;  6.2;  20;1
2005;08;06;2005.596;  55;  3.4;  25;1
2005;08;07;2005.599;  65;  4.9;  24;1
2005;08;08;2005.601;  61;  3.2;  22;1
2005;08;09;2005.604;  57;  2.7;  25;1
2005;08;10;2005.607;  27;  3.1;  25;1
2005;08;11;2005.610;  37;  2.9;  22;1
2005;08;12;2005.612;  45;  4.8;  22;1
2005;08;13;2005.615;  37;  5.4;  27;1
2005;08;14;2005.618;  43;  4.8;  23;1
2005;08;15;2005.621;  45;  3.8;  22;1
2005;08;16;2005.623;  40;  3.4;  21;1
2005;08;17;2005.626;  33;  2.7;  26;1
2005;08;18;2005.629;  32;  4.2;  28;1
2005;08;19;2005.632;  73; 10.1;  20;1
2005;08;20;2005.634;  80;  7.6;  18;1
2005;08;21;2005.637;  65;  4.2;  16;1
2005;08;22;2005.640;  63;  6.1;  20;1
2005;08;23;2005.642;  60;  3.3;  20;1
2005;08;24;2005.645;  70;  4.9;  21;1
2005;08;25;2005.648;  68;  7.6;  20;1
2005;08;26;2005.651;  61;  3.3;  20;1
2005;08;27;2005.653;  70;  5.8;  22;1
2005;08;28;2005.656;  76;  5.3;  23;1
2005;08;29;2005.659;  71;  4.6;  26;1
2005;08;30;2005.662;  61;  5.7;  24;1
2005;08;31;2005.664;  48;  4.4;  25;1
2005;09;01;2005.667;  29;  4.6;  23;1
2005;09;02;2005.670;  24;  4.5;  28;1
2005;09;03;2005.673;  15;  1.9;  24;1
2005;09;04;2005.675;  15;  1.1;  23;1
2005;09;05;2005.678;  14;  1.0;  22;1
2005;09;06;2005.681;  14;  1.1;  23;1
2005;09;07;2005.684;  24;  3.9;  23;1
2005;09;08;2005.686;  34;  2.5;  24;1
2005;09;09;2005.689;  48;  3.3;  23;1
2005;09;10;2005.692;  59;  6.5;  24;1
2005;09;11;2005.695;  58;  3.3;  15;1
2005;09;12;2005.697;  63;  7.5;  23;1
2005;09;13;2005.700;  85;  9.4;  26;1
2005;09;14;2005.703;  70;  7.6;  25;1
2005;09;15;2005.705;  66;  7.9;  23;1
2005;09;16;2005.708;  56;  6.4;  25;1
2005;09;17;2005.711;  59;  4.5;  21;1
2005;09;18;2005.714;  56;  4.9;  22;1
2005;09;19;2005.716;  44;  4.9;  25;1
2005;09;20;2005.719;  24;  2.7;  21;1
2005;09;21;2005.722;  22;  2.1;  23;1
2005;09;22;2005.725;  24;  2.2;  22;1
2005;09;23;2005.727;  32;  4.3;  26;1
2005;09;24;2005.730;  29;  3.2;  24;1
2005;09;25;2005.733;  27;  2.5;  23;1
2005;09;26;2005.736;  37;  3.9;  27;1
2005;09;27;2005.738;  27;  2.0;  20;1
2005;09;28;2005.741;  25;  1.8;  22;1
2005;09;29;2005.744;  24;  2.0;  25;1
2005;09;30;2005.747;  12;  1.9;  16;1
2005;10;01;2005.749;  14;  3.1;  20;1
2005;10;02;2005.752;  12;  3.3;  19;1
2005;10;03;2005.755;  15;  4.2;  19;1
2005;10;04;2005.758;  21;  2.1;  12;1
2005;10;05;2005.760;  26;  3.6;  11;1
2005;10;06;2005.763;  23;  1.5;  16;1
2005;10;07;2005.766;  21;  1.4;  20;1
2005;10;08;2005.768;  18;  0.9;  15;1
2005;10;09;2005.771;  15;  3.2;  18;1
2005;10;10;2005.774;  24;  5.5;  19;1
2005;10;11;2005.777;  21;  4.9;  18;1
2005;10;12;2005.779;  21;  4.8;  20;1
2005;10;13;2005.782;   0;  2.0;  19;1
2005;10;14;2005.785;  12;  1.9;  17;1
2005;10;15;2005.788;  12;  0.8;  20;1
2005;10;16;2005.790;  12;  1.1;  19;1
2005;10;17;2005.793;  12;  1.7;  17;1
2005;10;18;2005.796;  12;  1.2;  15;1
2005;10;19;2005.799;  24;  3.3;  17;1
2005;10;20;2005.801;  14;  2.2;  15;1
2005;10;21;2005.804;  12;  1.6;  13;1
2005;10;22;2005.807;  11;  3.0;  11;1
2005;10;23;2005.810;  12; 10.9;  19;1
2005;10;24;2005.812;   0;  2.0;  17;1
2005;10;25;2005.815;   0;  2.0;  18;1
2005;10;26;2005.818;   0;  2.0;  20;1
2005;10;27;2005.821;   0;  2.0;  20;1
2005;10;28;2005.823;   0;  2.0;  19;1
2005;10;29;2005.826;  12;  4.3;  16;1
2005;10;30;2005.829;  14;  0.7;  19;1
2005;10;31;2005.832;  18;  2.3;  16;1
2005;11;01;2005.834;  28;  4.1;  18;1
2005;11;02;2005.837;  29;  4.6;  17;1
2005;11;03;2005.840;  17;  2.8;  18;1
2005;11;04;2005.842;  18;  7.0;  19;1
2005;11;05;2005.845;  18;  3.1;  19;1
2005;11;06;2005.848;  21;  2.7;  13;1
2005;11;07;2005.851;  38;  5.3;  21;1
2005;11;08;2005.853;  12;  2.4;  24;1
2005;11;09;2005.856;  12;  3.5;  21;1
2005;11;10;2005.859;   0;  2.0;  17;1
2005;11;11;2005.862;   0;  2.0;   8;1
2005;11;12;2005.864;  15; 11.4;  15;1
2005;11;13;2005.867;  18;  2.2;  21;1
2005;11;14;2005.870;  29;  2.7;  15;1
2005;11;15;2005.873;  31;  2.8;  12;1
2005;11;16;2005.875;  35;  2.8;  17;1
2005;11;17;2005.878;  37;  4.7;  23;1
2005;11;18;2005.881;  40;  2.6;  18;1
2005;11;19;2005.884;  40;  3.6;  13;1
2005;11;20;2005.886;  51;  5.4;  14;1
2005;11;21;2005.889;  41;  3.2;  20;1
2005;11;22;2005.892;  41;  2.3;  18;1
2005;11;23;2005.895;  37;  3.4;  17;1
2005;11;24;2005.897;  41;  3.2;  13;1
2005;11;25;2005.900;  31;  3.5;  15;1
2005;11;26;2005.903;  23;  2.5;  15;1
2005;11;27;2005.905;  25;  2.6;  13;1
2005;11;28;2005.908;  26;  2.9;  13;1
2005;11;29;2005.911;  25;  3.4;  15;1
2005;11;30;2005.914;  46;  4.5;  17;1
2005;12;01;2005.916;  71;  5.2;  18;1
2005;12;02;2005.919;  78;  7.0;  11;1
2005;12;03;2005.922;  87;  5.7;  11;1
2005;12;04;2005.925;  79;  2.8;   7;1
2005;12;05;2005.927;  79;  3.5;  11;1
2005;12;06;2005.930;  65;  3.9;  13;1
2005;12;07;2005.933;  33;  3.5;  17;1
2005;12;08;2005.936;  36;  3.4;  15;1
2005;12;09;2005.938;  33;  3.3;  18;1
2005;12;10;2005.941;  56;  3.8;  21;1
2005;12;11;2005.944;  55;  3.3;  14;1
2005;12;12;2005.947;  48;  3.3;  13;1
2005;12;13;2005.949;  55;  3.0;  12;1
2005;12;14;2005.952;  55;  2.9;  15;1
2005;12;15;2005.955;  52;  3.0;  12;1
2005;12;16;2005.958;  45;  2.2;  13;1
2005;12;17;2005.960;  40;  3.7;  18;1
2005;12;18;2005.963;  40;  3.7;  19;1
2005;12;19;2005.966;  62;  4.7;  14;1
2005;12;20;2005.968;  56;  3.7;  14;1
2005;12;21;2005.971;  61;  3.7;  14;1
2005;12;22;2005.974;  59;  5.3;  12;1
2005;12;23;2005.977;  52;  2.1;  10;1
2005;12;24;2005.979;  76;  5.7;  12;1
2005;12;25;2005.982;  62;  4.8;  12;1
2005;12;26;2005.985;  75;  4.0;  16;1
2005;12;27;2005.988;  74;  2.5;  10;1
2005;12;28;2005.990;  63;  2.6;  11;1
2005;12;29;2005.993;  65;  2.4;  14;1
2005;12;30;2005.996;  66;  2.2;  12;1
2005;12;31;2005.999;  59;  3.0;  10;1
2006;01;01;2006.001;  34;  1.9;  10;1
2006;01;02;2006.004;  33;  2.4;  11;1
2006;01;03;2006.007;  26;  2.0;  14;1
2006;01;04;2006.010;  23;  1.2;  15;1
2006;01;05;2006.012;  20;  2.3;  14;1
2006;01;06;2006.015;  20;  3.9;  12;1
2006;01;07;2006.018;  11;  1.2;  17;1
2006;01;08;2006.021;  10;  0.6;  16;1
2006;01;09;2006.023;  11;  0.7;  25;1
2006;01;10;2006.026;  11;  0.6;  21;1
2006;01;11;2006.029;  11;  1.5;  19;1
2006;01;12;2006.032;  11;  3.0;  18;1
2006;01;13;2006.034;   0;  2.0;  14;1
2006;01;14;2006.037;  11;  4.4;  15;1
2006;01;15;2006.040;  27;  6.5;  20;1
2006;01;16;2006.042;  33;  5.4;  14;1
2006;01;17;2006.045;  30;  3.6;  15;1
2006;01;18;2006.048;  35;  3.3;  12;1
2006;01;19;2006.051;  33;  3.4;  15;1
2006;01;20;2006.053;  22;  1.5;  14;1
2006;01;21;2006.056;  26;  3.3;  14;1
2006;01;22;2006.059;  42;  3.6;  12;1
2006;01;23;2006.062;  50;  5.5;  23;1
2006;01;24;2006.064;  41;  4.1;  21;1
2006;01;25;2006.067;  26;  2.3;  17;1
2006;01;26;2006.070;  19;  2.0;  18;1
2006;01;27;2006.073;  12;  2.3;  20;1
2006;01;28;2006.075;  10;  6.1;  24;1
2006;01;29;2006.078;  10;  4.1;  19;1
2006;01;30;2006.081;   0;  2.0;  19;1
2006;01;31;2006.084;   0;  2.0;  13;1
2006;02;01;2006.086;   0;  2.0;  14;1
2006;02;02;2006.089;   0;  2.0;  16;1
2006;02;03;2006.092;   0;  2.0;  14;1
2006;02;04;2006.095;   0;  2.0;  18;1
2006;02;05;2006.097;   0;  2.0;  17;1
2006;02;06;2006.100;   0;  2.0;  15;1
2006;02;07;2006.103;   8;  2.9;  12;1
2006;02;08;2006.105;   8;  3.1;  16;1
2006;02;09;2006.108;  17;  2.8;  23;1
2006;02;10;2006.111;  12;  5.7;  19;1
2006;02;11;2006.114;   9;  9.4;  17;1
2006;02;12;2006.116;   0;  2.0;  15;1
2006;02;13;2006.119;  11;  2.7;  14;1
2006;02;14;2006.122;  13;  3.7;  18;1
2006;02;15;2006.125;  18;  3.2;  17;1
2006;02;16;2006.127;  18;  1.9;  11;1
2006;02;17;2006.130;   8;  2.1;  14;1
2006;02;18;2006.133;   8;  3.8;  15;1
2006;02;19;2006.136;  14;  9.7;  17;1
2006;02;20;2006.138;   0;  2.0;  11;1
2006;02;21;2006.141;   0;  2.0;  15;1
2006;02;22;2006.144;   0;  2.0;  11;1
2006;02;23;2006.147;   0;  2.0;  17;1
2006;02;24;2006.149;   0;  2.0;  16;1
2006;02;25;2006.152;   0;  2.0;  17;1
2006;02;26;2006.155;   0;  2.0;  12;1
2006;02;27;2006.158;   8;  2.5;  16;1
2006;02;28;2006.160;   8;  1.8;  17;1
2006;03;01;2006.163;   0;  2.0;  14;1
2006;03;02;2006.166;   0;  2.0;  15;1
2006;03;03;2006.168;   0;  2.0;  17;1
2006;03;04;2006.171;  15;  5.2;  16;1
2006;03;05;2006.174;  26;  8.7;  19;1
2006;03;06;2006.177;  23; 11.6;  17;1
2006;03;07;2006.179;   0;  2.0;  16;1
2006;03;08;2006.182;   0;  2.0;  13;1
2006;03;09;2006.185;   0;  2.0;  15;1
2006;03;10;2006.188;   0;  2.0;  10;1
2006;03;11;2006.190;   0;  2.0;  16;1
2006;03;12;2006.193;  15;  2.2;  18;1
2006;03;13;2006.196;  16;  2.7;  18;1
2006;03;14;2006.199;  23;  4.7;  21;1
2006;03;15;2006.201;  23;  3.7;  21;1
2006;03;16;2006.204;  21;  5.7;   7;1
2006;03;17;2006.207;  31;  4.8;  13;1
2006;03;18;2006.210;  26;  2.7;  16;1
2006;03;19;2006.212;  26;  2.0;  19;1
2006;03;20;2006.215;  31;  2.6;  18;1
2006;03;21;2006.218;  31;  2.6;  20;1
2006;03;22;2006.221;  31;  4.8;  16;1
2006;03;23;2006.223;  29;  3.0;  17;1
2006;03;24;2006.226;  34;  4.4;  19;1
2006;03;25;2006.229;  18;  7.9;  18;1
2006;03;26;2006.232;   0;  2.0;  14;1
2006;03;27;2006.234;   0;  2.0;  17;1
2006;03;28;2006.237;  15;  2.0;  18;1
2006;03;29;2006.240;  31;  2.8;  15;1
2006;03;30;2006.242;  32;  2.5;  14;1
2006;03;31;2006.245;  39;  1.4;  15;1
2006;04;01;2006.248;  58;  3.8;  18;1
2006;04;02;2006.251;  65;  3.9;  20;1
2006;04;03;2006.253;  73;  3.7;  17;1
2006;04;04;2006.256;  82;  4.8;  19;1
2006;04;05;2006.259;  83;  4.6;  18;1
2006;04;06;2006.262;  90;  5.2;  20;1
2006;04;07;2006.264;  77;  4.9;  21;1
2006;04;08;2006.267;  68;  3.6;  24;1
2006;04;09;2006.270;  55;  5.1;  19;1
2006;04;10;2006.273;  60;  5.6;  16;1
2006;04;11;2006.275;  63;  3.4;  14;1
2006;04;12;2006.278;  68;  3.6;  16;1
2006;04;13;2006.281;  67;  3.7;  13;1
2006;04;14;2006.284;  60;  5.5;  20;1
2006;04;15;2006.286;  38;  3.3;  13;1
2006;04;16;2006.289;  25;  4.2;  12;1
2006;04;17;2006.292;  13;  2.0;  21;1
2006;04;18;2006.295;  12;  4.1;  21;1
2006;04;19;2006.297;  23; 14.0;  22;1
2006;04;20;2006.300;  17;  2.5;  21;1
2006;04;21;2006.303;  15;  1.5;  19;1
2006;04;22;2006.305;  18;  8.6;  18;1
2006;04;23;2006.308;  13;  2.0;  15;1
2006;04;24;2006.311;  18;  1.2;  20;1
2006;04;25;2006.314;  47;  4.1;  23;1
2006;04;26;2006.316;  58;  4.7;  16;1
2006;04;27;2006.319;  65;  5.0;  18;1
2006;04;28;2006.322;  62;  5.2;  21;1
2006;04;29;2006.325;  53;  3.6;  17;1
2006;04;30;2006.327;  62;  5.8;  18;1
2006;05;01;2006.330;  55;  4.0;  17;1
2006;05;02;2006.333;  58;  4.7;  19;1
2006;05;03;2006.336;  57;  4.7;  20;1
2006;05;04;2006.338;  60;  3.0;  19;1
2006;05;05;2006.341;  53;  3.7;  22;1
2006;05;06;2006.344;  45;  4.1;  21;1
2006;05;07;2006.347;  53;  3.9;  16;1
2006;05;08;2006.349;  52;  4.2;  16;1
2006;05;09;2006.352;  47;  4.2;  16;1
2006;05;10;2006.355;  32;  2.6;  17;1
2006;05;11;2006.358;  27;  2.3;  21;1
2006;05;12;2006.360;  12;  1.7;  22;1
2006;05;13;2006.363;  12;  2.5;  18;1
2006;05;14;2006.366;   0;  2.0;  16;1
2006;05;15;2006.368;   0;  2.0;  23;1
2006;05;16;2006.371;   0;  2.0;  16;1
2006;05;17;2006.374;   0;  2.0;  18;1
2006;05;18;2006.377;  13;  6.6;  17;1
2006;05;19;2006.379;  13;  2.3;  16;1
2006;05;20;2006.382;  32;  2.6;  17;1
2006;05;21;2006.385;  33;  5.6;  19;1
2006;05;22;2006.388;  47;  4.3;  22;1
2006;05;23;2006.390;  50;  4.6;  18;1
2006;05;24;2006.393;  43;  3.1;  20;1
2006;05;25;2006.396;  42;  3.0;  18;1
2006;05;26;2006.399;  47;  5.2;  12;1
2006;05;27;2006.401;  53;  5.5;   9;1
2006;05;28;2006.404;  62;  5.4;  19;1
2006;05;29;2006.407;  58;  2.4;  21;1
2006;05;30;2006.410;  53;  4.4;  21;1
2006;05;31;2006.412;  45;  6.3;  20;1
2006;06;01;2006.415;  14;  4.0;  19;1
2006;06;02;2006.418;   0;  2.0;  17;1
2006;06;03;2006.421;   0;  2.0;  18;1
2006;06;04;2006.423;  19;  2.3;  20;1
2006;06;05;2006.426;  26;  2.4;  21;1
2006;06;06;2006.429;  32;  3.8;  22;1
2006;06;07;2006.432;  58;  3.8;  23;1
2006;06;08;2006.434;  58;  5.4;  18;1
2006;06;09;2006.437;  47;  3.6;  19;1
2006;06;10;2006.440;  49;  3.4;  18;1
2006;06;11;2006.442;  37;  2.5;  17;1
2006;06;12;2006.445;  30;  2.9;  18;1
2006;06;13;2006.448;  28;  1.8;  19;1
2006;06;14;2006.451;  14;  2.5;  15;1
